0,1,2,3,4,5,6
5.766515049532584,10.93393980186966,226.5637859411191,101.50227425701124,19.766515049532583,487.1321203962607,1.0
1.0,1.0,3.0,5.0,18.0,8.0,0.0
13.0,15.0,302.0,219.0,20.0,67.0,1.0
1.0,1.0,2.719316784484026,5.0,4.719316784484025,13.877267137936103,1.0
1.0,1.0,6.0,1.0,16.0,8.0,0.0
2.0,2.0,8.0,7.0,1.0,0.0,1.0
7.0,8.0,55.0,20.0,20.0,38.0,0.0
1.0,1.0,1.0,0.0,19.0,18.0,0.0
6.0,6.0,0.0,0.0,1.0,0.0,0.0
5.0,5.0,16.0,7.0,12.0,126.0,0.0
3.0,7.0,243.0,238.0,20.0,9.0,0.0
7.0,23.0,473.0,531.0,20.0,29.0,0.0
1.0,1.0,6.0,6.0,19.0,65.0,0.0
5.0,5.0,7.0,7.0,5.0,85.0,1.0
1.0,1.0,36.0,0.0,1.0,0.0,0.0
1.9811778367622943,2.0,13.0,2.943533510286884,5.0,24.07528865295082,1.0
1.0,1.0,5.0,0.0,18.0,18.0,1.0
1.0,1.0,12.0,8.0,3.0,2.0,1.0
1.0,1.0,1112.6292739906305,1110.2685245735158,12.3196252914428,128.75325524597042,1.0
1.0,1.0,2.0,2.0,11.0,1.0,0.0
2.0,2.0,29.0,4.0,18.0,31.0,0.0
1.0,1.0,3.0,5.0,18.0,53.0,1.0
1.0,1.0,6.0,6.0,19.0,65.0,0.0
1.0,1.0,1.0,0.0,4.7812843870020725,11.218715612997928,1.0
1.0,1.0,52.759049135234925,49.879524567617466,8.49054562557529,39.148028077277104,1.0
1.0,1.0,56.0,18.0,2.0,7.0,1.0
1.0,1.0,3.0,5.0,20.0,39.0,0.0
2.0,2.0,3.0,3.0,19.0,27.0,1.0
1.0,1.0,5.0,1.0,18.0,6.0,1.0
2.0,2.0,3.0,11.0,2.0,4.0,0.0
1.0,4.0,33.0,81.0,2.0,16.0,1.0
1.0,1.0,2.0,2.0,3.0,11.0,0.0
3.0,3.0,7.0,5.0,19.0,328.0,0.0
1.0,1.0,0.0,3.0,16.0,71.0,0.0
5.0,16.0,175.0,162.0,19.0,554.0,1.0
1.0,1.0,1.0,1.0,16.0,22.0,0.0
4.0,4.0,12.0,9.0,4.0,73.0,0.0
10.0,22.0,909.0,741.0,20.0,17.0,1.0
1.0314626683001078,1.0314626683001078,16.937074663399784,6.251701346400862,18.0,43.90561199509968,1.0
7.0,9.427951356630698,190.58072965053952,57.53298411110335,16.283854069892097,331.4149298458754,1.0
4.542249075033002,5.313373612549503,22.7711245375165,3.975381012285487,16.0,291.3978717626155,1.0
1.0,1.0,1.0,0.0,2.0,1.0,0.0
3.0,4.0,100.0,80.0,11.0,161.0,1.0
1.0,1.0,1.0,0.0,20.0,1.0,0.0
1.0,1.0,5.667229172843587,1.332770827156413,1.6663854135782064,0.6663854135782065,1.0
1.0,1.0,1.0,1.0,3.0,5.0,0.0
1.619589337459841,1.619589337459841,8.0,5.239178674919682,4.380410662540159,17.85876801237952,1.0
1.0,1.0,1.0,1.0,18.0,33.0,0.0
1.0,1.0,1.0,1.0,19.0,85.0,0.0
1.059215479496892,1.059215479496892,43.94078452050311,1.881569041006216,2.0,7.296077397484461,1.0
4.0,6.0,42.0,29.0,17.0,242.0,1.0
2.0,2.0,3.0,2.0,16.0,102.0,0.0
5.99718235390295,8.014088230485248,472.0704411524263,10.098617613396732,10.983094123417702,146.14369995094953,1.0
1.0,1.0,5.0,0.0,13.0,4.0,0.0
1.5717459831437486,2.5717459831437486,8.715237949431247,8.57174598314375,5.0,21.8565080337125,1.0
7.927973777598182,9.018006555600454,459.1536918867786,178.35049167003407,5.270098334006818,45.225718109180455,1.0
3.0,4.0,141.0,14.0,3.0,23.0,0.0
1.0,1.0,3.0,5.0,5.0,15.0,1.0
90.0,90.0,100.0,92.0,11.0,2313.0,0.0
1.0,1.0,20.0,18.0,18.0,8.0,0.0
1.0,1.0,1.0,1.0,19.0,45.0,0.0
1.0,1.0,19.0,0.0,10.0,6.0,0.0
1.0,2.0,28.0,29.0,18.0,65.0,0.0
1.0,2.0,7.0,7.0,11.0,4.0,0.0
1.0,1.0,2.0,2.0,18.0,23.0,1.0
1.920913967858332,3.920913967858332,124.37199814584028,3.7627419035749945,17.693028677380557,287.0046864029736,1.0
1.0,1.0,1.0,1.0,18.0,42.0,0.0
5.0,13.0,497.0,45.0,5.0,197.0,1.0
1.0,1.0,2.0,2.0,12.0,5.0,0.0
2.804661637899472,2.804661637899472,1121.8046616378997,1107.5704762933033,13.0,172.28080172359086,1.0
1.2812603821464696,1.2812603821464696,2.125041528585879,0.7187396178535302,18.0,239.43747923570703,1.0
1.0,1.0,1.0,1.0,6.0,29.0,0.0
2.0,2.0,2.0,2.0,1.0,0.0,0.0
1.0,1.0,2.0,2.0,18.0,71.0,0.0
10.0,31.0,957.0,521.0,5.0,270.0,1.0
1.0,1.0,1.2806463776308414,0.7193536223691586,3.561292755261683,31.71935362236916,1.0
4.0,6.0,85.0,7.0,10.0,96.0,0.0
1.0,1.0,44.0,2.0,2.0,7.0,1.0
1.0,1.0,4.0,4.0,3.0,15.0,0.0
2.0,2.0,30.0,1.0,19.0,158.0,0.0
3.650646053536033,4.6506460535360326,117.95624518418164,76.75538377946694,15.550215351178675,274.7510767558934,1.0
1.6195994510295904,1.6195994510295904,61.14120164691123,93.32560768558574,12.521602195881638,149.08640878352657,1.0
3.0,3.0,5.0,4.0,20.0,24.0,0.0
13.0,13.0,26.0,26.0,8.0,322.0,0.0
2.181175856365964,7.45647243090211,211.7717637845489,6.731769005438257,6.771763784548945,173.26116541458734,1.0
1.0,1.0,42.691909869305455,43.4127682412248,18.0,9.965107296489917,1.0
1.0,1.0,0.0,1.0,1.0,2.0,0.0
2.0,3.0,27.0,4.0,18.0,329.0,1.0
1.0,1.0,6.0,9.0,18.0,286.0,0.0
7.686621974673033,27.76127076454225,970.8802681519618,486.2993296200955,7.7760536303923615,267.686621974673,1.0
2.0,2.0,21.0,3.0,18.0,5.0,0.0
11.0,11.0,27.0,27.0,11.0,358.0,0.0
3.0,14.0,1437.0,1359.0,10.0,235.0,1.0
1.0,2.0,9.0,23.0,8.0,126.0,0.0
3.0,4.0,23.0,0.0,18.0,388.0,0.0
1.0,1.0,2.0,0.0,18.0,242.0,1.0
1.0,1.0,1.0,0.0,4.0,12.0,1.0
1.0,1.0,30.0,0.0,18.0,27.0,1.0
1.0,1.0,3.0,1.0,18.0,256.0,1.0
1.0,1.0,2.0,2.0,18.0,3.0,0.0
1.0,1.0,17.0,6.0,18.0,44.0,1.0
1.0,1.0,3.0,14.0,3.0,6.0,1.0
1.0,1.0,69.0,68.0,11.0,50.0,0.0
1.0,2.0,36.0,10.0,5.0,31.0,1.0
1.0,1.0,3.0,1.0,18.0,16.0,0.0
1.0,1.0,1.0,1.0,18.0,57.0,0.0
1.0,2.0043749839314198,4.510937459828549,4.510937459828549,4.50218749196571,44.50656247589713,1.0
1.0,1.0,3.0,3.0,18.0,3.0,0.0
1.019144867996837,1.019144867996837,43.98085513200317,1.9617102640063264,2.0,7.095724339984184,1.0
4.0,4.0,0.0,0.0,2.0,5.0,0.0
93.0,94.0,700.0,238.0,11.0,2185.0,0.0
2.8901411373960144,2.8901411373960144,4.780282274792029,3.8901411373960144,16.0,198.43943545041597,1.0
5.761037790250783,9.0,68.78698254652036,38.4337732584953,16.238962209749218,369.2207558050157,1.0
1.0,2.884311101105679,6.710777752764197,6.710777752764197,4.942155550552839,45.82646665165852,1.0
2.0,2.0,15.0,1.0,18.0,260.0,1.0
1.0,1.0,1.0,1.0,10.0,3.0,0.0
2.0,2.0,9.0,0.0,18.0,130.0,0.0
1.0,1.0,1.0,1.0,20.0,4.0,0.0
1.0,1.0,4.0,13.0,11.0,101.0,0.0
3.0,3.0,63.0,63.0,16.0,194.0,1.0
2.754158643069225,3.754158643069225,41.26247592920768,7.368762035396163,3.245841356930775,41.52495185841535,1.0
4.0,4.0,1.0,1.0,2.0,31.0,0.0
1.0,1.0,17.0,19.0,18.0,296.0,0.0
1.0,1.0,0.0,4.0,20.0,35.0,0.0
3.0,5.0,39.0,48.0,18.0,460.0,0.0
2.0,2.0,36.0,7.0,18.0,256.0,1.0
1.0,1.0,2.0,0.0099238211278356,17.990076178872165,8.009923821127835,1.0
2.0,2.0,2.0,0.0,16.0,180.0,0.0
1.0,2.0,32.0,35.0,18.0,49.0,1.0
1.0,1.0,6.0,2.0,12.0,9.0,0.0
1.0,1.0,13.0,0.0,1.0,0.0,0.0
1.0,1.0,9.0,6.0,11.0,103.0,1.0
1.0,1.0,108.0,29.0,2.0,6.0,1.0
2.0,4.0,69.0,7.0,18.0,45.0,1.0
1.0,3.0,15.0,21.0,5.0,90.0,1.0
2.0,3.0,10.0,7.0,18.0,56.0,0.0
1.0,1.0,13.0,9.0,2.0,2.0,0.0
1.7648098009029956,1.7648098009029956,7.0,0.2351901990970045,5.0,24.52961960180599,1.0
1.0,1.0,4.0,0.0,18.0,21.0,1.0
1.0,1.0,5.0,2.0,2.0,1.0,1.0
1.0,1.0,1.0,1.0,18.0,25.0,1.0
1.0,1.0,2.0,13.0,4.0,22.0,0.0
3.0,3.0,40.0,29.0,16.0,171.0,1.0
1.0,1.037189642925974,11.111568928777922,10.260327500481818,4.925620714148052,27.11156892877792,1.0
1.0,1.0,2.765987649659546,0.1170061751702269,16.11700617517023,1.0,1.0
1.3406041665812918,1.3406041665812918,25.95637500051225,18.95637500051225,13.0,140.29697916709355,1.0
1.0,1.0,1.0,1.0,11.0,15.0,1.0
1.0,1.0,12.0,4.0,18.0,221.0,1.0
2.0,4.0,76.0,9.0,8.0,95.0,0.0
1.0,1.0,2.0,2.0,18.0,12.0,0.0
3.2675926767279715,6.535185353455943,54.53518535345594,4.675926767279715,19.0,490.0416704527587,1.0
1.0,1.0,13.0,2.0,2.0,2.0,0.0
1.0,1.0,2.0,2.0,5.0,26.0,1.0
4.0,5.0,238.0,115.0,20.0,11.0,0.0
1.0,2.0,130.0,0.0,1.0,0.0,0.0
2.0,2.0,29.0,4.0,18.0,31.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,2.0,36.0,10.0,5.0,31.0,1.0
3.0,3.0,24.0,2.0,3.0,13.0,1.0
2.0,2.0,22.0,15.0,13.0,137.0,1.0
2.0,2.0,10.0,10.0,11.0,69.0,0.0
1.0,1.0,2.0,3.0,5.0,22.0,0.0
3.0,3.0,26.0,12.0,2.0,7.0,1.0
3.998646374284532,5.0,117.93367233994206,181.0297797657403,18.0,39.98375649141438,1.0
1.0,1.0,0.0,6.0,2.0,1.0,0.0
3.5159229302897983,7.031845860579597,55.0318458605796,7.159229302897984,19.0,501.2165318630409,1.0
1.0,1.0,5.0,1.0,2.0,5.0,0.0
3.0,5.0,55.0,45.0,16.0,217.0,1.0
5.0,14.0,212.0,113.0,19.0,481.0,1.0
1.0,1.0,1.0,1.0,18.0,20.0,0.0
4.0,4.0,1.0,1.0,2.0,31.0,0.0
1.0,1.0,3.0,2.0,2.0,17.0,0.0
1.0,1.0,2.0,2.0,12.0,1.0,0.0
2.329800402834118,6.659600805668236,84.35894707945265,147.02914667661852,15.672849295040294,283.35629738157826,1.0
1.0,1.0,9.0,2.0,19.0,322.0,0.0
3.0,3.0,64.0,12.0,20.0,20.0,1.0
1.0,1.0,24.0,2.0,5.0,35.0,0.0
2.0,2.0,6.0,5.0,1.0,3.0,0.0
2.0,2.0,7.0,0.0,5.0,25.0,1.0
3.0,4.0,38.0,14.0,2.0,19.0,1.0
1.0,1.0,5.0,4.0,4.0,10.0,1.0
3.829092275457848,4.438789700610464,152.4896823951163,16.90302574847384,9.635143772405527,28.535763952136623,1.0
5.196396464558465,11.785585858233858,313.98018433806635,121.78558585823386,15.446845960739957,103.53693434677834,1.0
1.0291697636452644,1.058339527290529,19.91249070906421,7.941660472709471,18.0,210.02916976364529,1.0
2.0,2.0,10.0,10.0,11.0,69.0,0.0
1.0,1.0,28.0,21.0,13.0,142.0,1.0
1.0,1.0,1120.0,1119.0,13.0,141.0,1.0
83.0,83.0,2967.0,37.0,4.0,15.0,0.0
1.0,1.0,1.0,1.0,19.0,45.0,0.0
1.0,1.0331545002007148,18.93369099959857,8.867381999197141,7.132618000802859,19.90053649939785,1.0
1.0,1.0,1.0,1.0,5.0,27.0,0.0
2.0,2.0,64.0,2.0,16.0,13.0,1.0
2.0,2.0,2.384147294048738,3.0762209410731067,18.0,39.46036823512185,1.0
1.7264617151130048,1.7264617151130048,7.0,0.2735382848869951,5.0,24.452923430226008,1.0
2.0,2.0,36.0,29.0,20.0,14.0,0.0
3.0319736735790714,3.047960510368607,22.015986836789537,13.792171121736036,16.0,286.1119078575268,1.0
1.0,1.0,3.0,0.0,16.0,1.0,1.0
1.0,1.0,1.9818759589542705,0.0181240410457297,18.0,241.96375191790852,1.0
6.0,11.0,26.0,15.0,18.0,413.0,1.0
1.0,2.154395637010093,23.07362617793944,30.382417451959626,5.926373822060559,22.53681308896972,1.0
5.751178047808418,10.751178047808418,31.971726852597964,16.492931713149492,18.24882195219158,418.2252609960232,1.0
1.0,1.0,7.0,7.0,18.0,300.0,0.0
1.0,2.0,2.0,93.0,11.0,125.0,0.0
1.0,1.0,12.0,9.0,3.0,3.0,0.0
2.0,2.0,172.0,23.0,20.0,20.0,1.0
2.0,2.0,41.0,82.0,20.0,4.0,0.0
1.0,1.0,4.042714572716946,2.7378576211949106,18.0,258.0854291454339,1.0
1.0,1.0,1.0,1.0,20.0,7.0,0.0
17.0,17.0,163.0,163.0,8.0,396.0,0.0
1.0,1.0,3.0,3.0,11.0,17.0,0.0
1.0,1.0,3.0,1.0,19.0,35.0,0.0
1.0,1.0,2.0,1.0,19.0,309.0,0.0
1.0,1.0,5.0,1.0,17.0,13.0,0.0
2.0,3.0,30.0,1.0,20.0,52.0,0.0
3.60887441535901,4.413311623038515,42.21774883071802,7.6088744153590095,19.60887441535901,32.804437207679506,1.0
5.784259320823546,9.0,69.39074234141219,38.29444407505873,16.215740679176456,369.6851864164709,1.0
1.0,1.0,1.0,1.0,3.0,30.856255457545625,1.0
1.0,1.0,2.0,2.0,12.0,2.0,0.0
1.0,1.0,1.2769044873778088,1.2769044873778088,6.892382050488765,40.830713462133424,1.0
3.0,4.0,23.0,0.0,18.0,388.0,0.0
3.753321135478377,6.506642270956754,57.25996340643513,50.27324794834864,16.0,214.74003659356487,1.0
3.856445008989378,4.491210566542573,96.01269392984052,115.3173827787766,19.3173827787766,22.76074168164897,1.0
1.0,1.0,12.0,4.0,18.0,221.0,1.0
2.0,2.0,1.0,21.0,12.0,7.0,0.0
1.0,1.0,2.0,1.879792770879424,18.0,229.12020722912055,1.0
1.0,1.0,3.0,2.0,18.0,7.0,0.0
1.0,1.0,28.0,5.0,11.0,124.0,0.0
1.0,1.0,5.0,0.0,18.0,18.0,1.0
1.0,1.0,0.0,0.0,11.0,1.0,0.0
1.0,1.0,5.0,6.0,11.0,117.0,1.0
1.0,1.0,1.0,1.0,20.0,13.0,0.0
2.0,2.0,5.0,1.0,18.0,246.0,1.0
1.0,1.0,2.0,4.0,15.0,7.0,0.0
2.0,3.0,27.0,19.0,18.0,328.0,1.0
1.0,1.0,35.0,2.0,18.0,46.0,0.0
1.0,1.0,6.0,3.0,19.0,34.0,0.0
1.0,1.0,1.6313075530919887,1.6313075530919887,5.474769787632045,41.893922659275965,1.0
4.244458791799637,5.244458791799637,38.68888530205009,4.733376375398912,16.62222939589982,181.1111469794991,1.0
1.0,1.0,0.0,4.0,20.0,35.0,0.0
2.0,2.0,6.0,5.0,18.0,33.0,0.0
3.0,5.0,118.0,8.0,13.0,89.0,0.0
4.0,8.0,36.0,91.0,18.0,418.0,1.0
1.0,1.0,6.7860604039145285,7.643434006524214,17.46434340065242,27.46434340065242,1.0
4.0,5.0,16.0,1.0,18.0,290.0,0.0
1.0,1.0,6.0,0.0,1.0,0.0,0.0
1.0,1.0,1.0,1.0,2.0,3.0,0.0
1.0,2.0,52.0,31.0,5.0,78.0,1.0
5.0,11.0,302.0,121.0,18.0,111.0,1.0
83.0,83.0,2967.0,37.0,4.0,15.0,0.0
1.9626883032706472,3.481344151635324,104.55967545094028,6.29478566798856,17.037311696729354,290.9253766065413,1.0
4.0,12.0,79.0,61.0,11.0,164.0,0.0
2.0,3.0,22.0,9.0,18.0,30.0,0.0
1.0,1.0,6.0,3.0,13.0,31.0,1.0
6.0,7.0,91.0,22.0,18.0,195.0,0.0
1.0,2.0,17.0,5.0,11.0,17.0,1.0
1.0,1.0,1.0,1.0,20.0,32.0,0.0
1.0,1.0,49.0,48.0,5.0,37.0,1.0
1.0,1.0,36.0,0.0,1.0,0.0,0.0
1.0,1.0,1.0,1.0,18.0,51.0,0.0
1.0,1.0,7.0,14.0,11.0,1.0,0.0
1.0,1.0,5.0,0.0,18.0,28.0,0.0
1.0,1.0,6.0,3.0,18.0,20.0,0.0
3.0,4.0,13.0,8.0,2.0,23.0,0.0
1.0,1.0,8.933621290875148,0.0331893545624262,18.0,36.80086387262544,1.0
1.736887430089157,1.736887430089157,27.105761730980728,4.2631125699108425,13.0,142.26311256991085,1.0
4.0,4.0,0.0,0.0,18.0,97.0,0.0
5.0,5.0,1.0,1.0,18.0,103.0,0.0
1.0,1.4739212201161027,8.630393899419486,2.0,18.0,16.052157559767796,1.0
1.0,1.0,12.0,2.0,18.0,35.0,0.0
1.0,1.0,3.0,1.0,4.0,9.0,1.0
1.0,1.0,2.0,0.0,5.0,4.0,0.0
1.0,1.0,3.0,3.0,3.0,10.0,1.0
