commit_hash,contains_bug,add_num_cycles,add_density,add_num_nodes,add_num_edges,add_avg_in_degree,add_avg_out_degree,add_max_degree,add_min_degree,add_sum_degree,add_avg_degree,add_median_degree,add_num_selfloops,del_num_cycles,del_density,del_num_nodes,del_num_edges,del_avg_in_degree,del_avg_out_degree,del_max_degree,del_min_degree,del_sum_degree,del_avg_degree,del_median_degree,del_num_selfloops,ns,nd,nf,entropy,la,ld,lt,ndev
d4ee7baef729da5e18b5e5c3d6ddb5b97df8d4e4,False,7,0.07,25,39,1.56,1.56,13,1,78,3.25,2.5,1,7,0.07,24,38,1.5833,1.5833,13,1,76,3.3,3.0,1,1,1,1,0.0,6,0,498.0,7
c5f008a4166bae4350881a74fc04a87d7a5c4ed5,False,2,0.17,9,12,1.3333,1.3333,6,1,24,3.0,2.0,1,2,0.17,9,12,1.3333,1.3333,6,1,24,3.0,2.0,1,1,1,1,0.0,16,0,1640.0,87
38ad281b2ad526f4aeef9445c1aa3715d692d861,False,7,0.09,21,37,1.7619,1.7619,11,1,74,3.7,3.0,1,7,0.09,21,37,1.7619,1.7619,11,1,74,3.7,3.0,1,1,1,1,0.0,9,10,411.0,10
ff190739be99a134df5e682c37ef255c51bc6128,False,7,0.13,15,27,1.8,1.8,10,1,54,3.86,3.0,1,7,0.13,14,24,1.7143,1.7143,9,1,48,3.69,3.0,1,1,1,1,0.0,4,2,168.0,7
2a9c7c74dc557a0a1d8ef11b783aa134a00fe484,False,7,0.08,20,30,1.5,1.5,11,1,60,3.16,3.0,1,8,0.09,20,33,1.65,1.65,11,1,66,3.47,3.0,1,1,1,1,0.0,10,9,669.0,25
61d75f587de504310c07216c4755cd206e31dc09,False,42,0.09,26,59,2.2692,2.2692,16,2,118,4.72,3.0,1,2,0.14,11,15,1.3636,1.3636,7,1,30,3.0,2.5,1,1,1,2,0.834052,151,0,0.0,0
b0dec4a04a2d9415bfb4996404900e2c173b41d0,False,14,0.08,26,51,1.9615,1.9615,12,1,102,4.08,3.0,2,14,0.08,26,51,1.9615,1.9615,12,1,102,4.08,3.0,2,1,2,37,4.69189,79,82,290.919,36
af1363cb1c9a6684c9d78fce34e5567406209c60,False,7,0.08,21,34,1.619,1.619,11,1,68,3.4,3.0,1,7,0.08,21,34,1.619,1.619,11,1,68,3.4,3.0,1,1,1,2,1.0,2,2,1233.0,29
338bf065a454fee76d9dfa9c7a36161cac72309f,False,3,0.12,13,18,1.3846,1.3846,9,1,36,3.0,2.5,1,3,0.12,13,18,1.3846,1.3846,9,1,36,3.0,2.5,1,1,1,1,0.0,6,0,94.0,16
f19afdbfb4cb2223d492d5e7d4087567af9d5f28,False,4,0.06,26,38,1.4615,1.4615,10,1,76,3.17,2.5,1,4,0.06,26,39,1.5,1.5,10,1,78,3.12,2.0,1,0,0,0,0.0,0,0,0.0,0
dd6e0d630167c1d2acc008f56fdea6cfdb8e6e84,False,18,0.07,28,51,1.8214,1.8214,18,1,102,3.78,3.0,2,18,0.07,28,51,1.8214,1.8214,18,1,102,3.78,3.0,2,0,0,0,0.0,0,0,0.0,0
00285cece814e28f9c9807fe31f3fbc5cadb6044,False,2,0.12,12,16,1.3333,1.3333,8,1,32,2.91,2.0,1,2,0.12,12,16,1.3333,1.3333,8,1,32,2.91,2.0,1,0,0,0,0.0,0,0,0.0,0
30aedcbdb41132d37584af25578fe3d8176559c3,False,13,0.08,23,38,1.6522,1.6522,12,1,76,3.62,3.0,2,12,0.07,23,37,1.6087,1.6087,12,1,74,3.52,3.0,1,1,1,1,0.0,13,0,149.0,6
717ad131f6b665b2e7cf55db689da9616e727d78,False,4,0.09,21,37,1.7619,1.7619,11,1,74,3.7,3.0,1,4,0.08,20,32,1.6,1.6,11,1,64,3.37,3.0,1,1,1,2,0.078856,59,44,295.5,26
c0a273f4c8bed50de9fc227d98d90dc5ff755515,True,101,0.06,37,86,2.3243,2.3243,19,1,172,4.78,3.5,1,157,0.07,35,81,2.3143,2.3143,20,1,162,4.76,3.5,1,1,1,2,0.149557,156,77,399.5,9
f81f0d003079b96b8c33d3dfe76f90e50344bcd8,False,2,0.12,12,16,1.3333,1.3333,8,1,32,2.91,2.0,1,2,0.12,12,16,1.3333,1.3333,8,1,32,2.91,2.0,1,1,1,1,0.0,3,0,3054.0,66
864890adf5fefcf969f82f70949199b68b36f165,True,2,0.23,6,7,1.1667,1.1667,5,1,14,2.8,2.0,1,2,0.23,6,7,1.1667,1.1667,5,1,14,2.8,2.0,1,1,1,1,0.0,18,12,185.0,2
692c9eddba67d5a7ceb85fa4b2632f664c68f418,False,59,0.09,25,52,2.08,2.08,15,1,104,4.33,4.0,1,4,0.14,13,22,1.6923,1.6923,10,2,44,3.67,3.0,1,0,0,0,0.0,0,0,0.0,0
a13a417cdcfdfd1f1b3bf997bb6ffe6e69b096b9,False,59,0.09,25,52,2.08,2.08,15,1,104,4.33,4.0,1,4,0.14,13,22,1.6923,1.6923,10,2,44,3.67,3.0,1,0,0,0,0.0,0,0,0.0,0
af61d9f78bec62ff3688d88409a53df9ff5bc591,False,4,0.09,18,28,1.5556,1.5556,11,1,56,3.29,3.0,1,4,0.09,18,28,1.5556,1.5556,11,1,56,3.29,3.0,1,1,4,5,1.83427,30,16,1265.8,69
d6064a89ac97dc0d2ce9da3982e1a4e25afaeda8,False,59,0.09,25,52,2.08,2.08,15,1,104,4.33,4.0,1,4,0.14,13,22,1.6923,1.6923,10,2,44,3.67,3.0,1,0,0,0,0.0,0,0,0.0,0
7146d96de3e15a80cafbab2af48ff6f65d8e41bb,False,4,0.08,19,28,1.4737,1.4737,10,1,56,3.11,2.0,1,4,0.08,19,28,1.4737,1.4737,10,1,56,3.11,2.0,1,0,0,0,0.0,0,0,0.0,0
e68c266f3d56d1a78bb79bea48bce3dc8ef29e6e,False,4,0.08,19,28,1.4737,1.4737,10,1,56,3.11,2.0,1,4,0.08,19,28,1.4737,1.4737,10,1,56,3.11,2.0,1,0,0,0,0.0,0,0,0.0,0
1d2a57e9fd2cfc0d82d9770d7bcdcc61463bbc74,False,7,0.09,21,38,1.8095,1.8095,12,1,76,3.8,3.0,1,7,0.09,21,37,1.7619,1.7619,12,2,74,3.7,3.0,1,0,0,0,0.0,0,0,0.0,0
d14555de3de9128f3e1d061c51e00dc560513978,False,16,0.06,31,52,1.6774,1.6774,16,1,104,3.59,3.0,1,16,0.06,31,52,1.6774,1.6774,16,1,104,3.59,3.0,1,0,0,0,0.0,0,0,0.0,0
5b528d746c841aa868a305f9c1a586f539b531cb,True,11,0.05,33,57,1.7273,1.7273,16,1,114,3.56,3.0,1,11,0.05,33,57,1.7273,1.7273,16,1,114,3.56,3.0,1,1,1,1,0.0,14,15,704.0,31
ef9f495e931fad1e356757d6a40092596aa0205c,False,18,0.07,28,51,1.8214,1.8214,18,1,102,3.78,3.0,2,18,0.07,28,51,1.8214,1.8214,18,1,102,3.78,3.0,2,1,3,3,1.52623,5,8,821.0,94
025dec0e5bf001ba297f7430affe4098627ea5ce,False,4,0.15,12,20,1.6667,1.6667,10,2,40,3.64,3.0,1,4,0.15,12,20,1.6667,1.6667,10,2,40,3.64,3.0,1,1,2,2,0.770629,29,2,405.0,24
dcf2112de6ec5a7a5e97076d1ce826eb233a1042,False,8,0.11,17,29,1.7059,1.7059,13,1,58,3.62,3.0,1,8,0.11,17,29,1.7059,1.7059,13,1,58,3.62,3.0,1,2,2,2,0.863121,10,4,1682.0,69
09fe346a4fb9c2b6c4f1bc1318494885708226cd,False,33,0.08,27,53,1.963,1.963,17,1,106,4.08,3.0,1,33,0.08,27,53,1.963,1.963,17,1,106,4.08,3.0,1,1,1,1,0.0,41,41,418.0,17
306bd72157f089b962b9c537bbacf710a4158647,True,4,0.08,18,26,1.4444,1.4444,10,1,52,3.25,3.0,1,4,0.1,17,26,1.5294,1.5294,10,1,52,3.25,3.0,1,1,2,2,0.309543,15,3,763.0,38
9829c54de2725037ee0702306cbaa99fc9aa1826,False,6,0.14,15,29,1.9333,1.9333,9,2,58,4.14,3.0,2,6,0.13,15,27,1.8,1.8,9,2,54,3.86,3.0,2,2,2,2,0.721928,8,2,865.0,36
30abce7a998181e28e2f93256c159f259513e1a7,True,6,0.09,18,28,1.5556,1.5556,14,1,56,3.29,3.0,1,2,0.09,16,21,1.3125,1.3125,9,1,42,2.8,2.0,1,1,2,2,0.964079,15,3,2201.5,62
bed5b30a5622782b35d0d28fccde979e188901f1,False,16,0.06,31,52,1.6774,1.6774,16,1,104,3.59,3.0,1,16,0.06,31,52,1.6774,1.6774,16,1,104,3.59,3.0,1,0,0,0,0.0,0,0,0.0,0
1efc99c4dc4d2f137b80ca128e6f0f6e9ad353cd,False,16,0.06,31,52,1.6774,1.6774,16,1,104,3.59,3.0,1,16,0.06,31,52,1.6774,1.6774,16,1,104,3.59,3.0,1,0,0,0,0.0,0,0,0.0,0
ba7220b5e82fcfbb7a4912a49e563944a428ab91,False,16,0.06,31,52,1.6774,1.6774,16,1,104,3.59,3.0,1,16,0.06,31,52,1.6774,1.6774,16,1,104,3.59,3.0,1,0,0,0,0.0,0,0,0.0,0
a8c57510381581eb38a9a28c676a6fe0ff796969,False,16,0.06,31,52,1.6774,1.6774,16,1,104,3.59,3.0,1,16,0.06,31,52,1.6774,1.6774,16,1,104,3.59,3.0,1,0,0,0,0.0,0,0,0.0,0
5b583efaa7218bc1a7e3e722e132d09b28521fb8,False,4,0.09,17,24,1.4118,1.4118,11,1,48,3.0,2.5,1,4,0.14,12,18,1.5,1.5,10,1,36,3.27,3.0,1,0,0,0,0.0,0,0,0.0,0
92dd6c8dfdd6417d2e7c0ca9846b5c0dca50f5d8,False,4,0.09,17,24,1.4118,1.4118,11,1,48,3.0,2.5,1,4,0.14,12,18,1.5,1.5,10,1,36,3.27,3.0,1,0,0,0,0.0,0,0,0.0,0
fa4cd2e998e0ebebe283a6243f7f752123a105ab,False,7,0.09,21,38,1.8095,1.8095,12,1,76,3.8,3.0,1,7,0.09,21,37,1.7619,1.7619,12,2,74,3.7,3.0,1,1,2,3,1.35848,15,27,530.333,28
3333ad0b63ecff582dbab8c593f1a496ffc2bbdd,False,4,0.15,12,20,1.6667,1.6667,9,2,40,3.64,3.0,1,4,0.15,12,20,1.6667,1.6667,9,2,40,3.64,3.0,1,1,1,1,0.0,1,1,389.0,26
1d1ea9f0962a331c21a3029a0302e5906a396f56,True,7,0.05,33,55,1.6667,1.6667,13,1,110,3.55,3.0,1,7,0.05,33,55,1.6667,1.6667,13,1,110,3.55,3.0,1,1,3,6,2.28104,8,10,691.833,124
7e6dcd9995b99e894b8017f09016c405b066ca36,False,5,0.07,23,37,1.6087,1.6087,12,1,74,3.36,3.0,1,2,0.09,16,21,1.3125,1.3125,8,1,42,2.8,2.0,1,1,1,1,0.0,34,15,271.0,10
4b183d33f3647714bb6eb39e1d1c3e54d2b2aaec,False,4,0.1,16,23,1.4375,1.4375,10,1,46,3.29,2.5,1,9,0.05,31,50,1.6129,1.6129,12,1,100,3.33,3.0,1,1,1,1,0.0,1,26,1644.0,86
7cad84929907c4294f07377453aa77887911b486,False,25,0.07,30,59,1.9667,1.9667,16,1,118,4.07,3.0,1,23,0.07,27,49,1.8148,1.8148,15,1,98,3.77,3.0,1,1,2,4,1.62632,42,28,498.0,86
aa09ccbb74ea9febd83ce3362238ac5339069909,False,2,0.1,15,20,1.3333,1.3333,8,1,40,3.08,2.0,1,2,0.1,15,20,1.3333,1.3333,8,1,40,3.08,2.0,1,1,1,1,0.0,5,1,57.0,7
2681153af38324258dab8d1cf8e83c899324ece1,False,2,0.23,6,7,1.1667,1.1667,5,1,14,2.8,2.0,1,2,0.23,6,7,1.1667,1.1667,5,1,14,2.8,2.0,1,1,1,1,0.0,6,1,705.0,8
5628c70f2a44567695e5331fe2293c5b7f35b629,False,4,0.09,17,24,1.4118,1.4118,11,1,48,3.0,2.5,1,4,0.14,12,18,1.5,1.5,10,1,36,3.27,3.0,1,0,0,0,0.0,0,0,0.0,0
f5aba8a3c5f10bf42595cbaf0439976cd48c57b1,False,9,0.09,20,33,1.65,1.65,12,1,66,3.47,3.0,1,9,0.09,20,33,1.65,1.65,12,1,66,3.47,3.0,1,1,1,1,0.0,14,13,420.0,5
d60d54ddb394bce457c87fee5474421db65811ab,False,4,0.09,17,24,1.4118,1.4118,11,1,48,3.0,2.5,1,4,0.14,12,18,1.5,1.5,10,1,36,3.27,3.0,1,0,0,0,0.0,0,0,0.0,0
874c7363d794c18a3b46d3d2a03f19c88f3a20cf,False,4,0.09,18,29,1.6111,1.6111,11,1,58,3.41,3.0,1,4,0.09,18,29,1.6111,1.6111,11,1,58,3.41,3.0,1,1,1,1,0.0,6,1,449.0,7
205830a37b7ffa4f8fa306e5c9eafcee3777fa68,False,4,0.08,19,28,1.4737,1.4737,10,1,56,3.11,2.0,1,4,0.08,19,28,1.4737,1.4737,10,1,56,3.11,2.0,1,2,2,2,0.485461,18,1,839.5,49
b602fe0f7372256bd2bc8c116d23dee3253882f9,False,2,0.12,13,18,1.3846,1.3846,8,1,36,3.0,2.0,1,2,0.12,13,18,1.3846,1.3846,8,1,36,3.0,2.0,1,1,1,1,0.0,1,0,1168.0,36
61a640ea9741e5e76b945699a8332b0a9923339b,False,4,0.09,17,24,1.4118,1.4118,11,1,48,3.0,2.5,1,4,0.14,12,18,1.5,1.5,10,1,36,3.27,3.0,1,0,0,0,0.0,0,0,0.0,0
224e6eb089a0f4977d22f3803fc27e44b5e7eea5,False,9,0.12,16,30,1.875,1.875,13,2,60,4.0,3.0,1,11,0.13,16,31,1.9375,1.9375,16,2,62,4.13,3.0,2,2,3,5,1.80651,132,6,326.4,54
5f0556d0326bf6f4d34f7e8b9ada7bbb09cb1df2,False,4,0.09,17,24,1.4118,1.4118,11,1,48,3.0,2.5,1,4,0.14,12,18,1.5,1.5,10,1,36,3.27,3.0,1,0,0,0,0.0,0,0,0.0,0
7759aa23d1db88230b67703f8e3235afa9225c08,False,7,0.13,14,23,1.6429,1.6429,10,1,46,3.54,3.0,1,7,0.13,14,23,1.6429,1.6429,10,1,46,3.54,3.0,1,2,2,2,0.929364,24,5,781.5,34
8528d6ac6d51fe1a2d6fc9f0e2591c5503798bd5,False,4,0.09,17,24,1.4118,1.4118,11,1,48,3.0,2.5,1,4,0.14,12,18,1.5,1.5,10,1,36,3.27,3.0,1,0,0,0,0.0,0,0,0.0,0
312c4f10574ccf6dfe0d4ecb3ce928733d3a1e52,False,4,0.09,17,24,1.4118,1.4118,11,1,48,3.0,2.5,1,4,0.14,12,18,1.5,1.5,10,1,36,3.27,3.0,1,1,1,1,0.0,4,1,1266.0,32
8ad31f9aa3111e079dd5024e8f6b069abb564b81,False,5,0.07,24,36,1.5,1.5,11,1,72,3.13,3.0,1,4,0.06,24,34,1.4167,1.4167,11,1,68,3.09,3.0,1,0,0,0,0.0,0,0,0.0,0
7d46b3ea8d6cd835bd0bbd3e8e9a6d7a6a536c31,False,9,0.06,30,49,1.6333,1.6333,15,1,98,3.38,3.0,1,9,0.06,30,49,1.6333,1.6333,15,1,98,3.38,3.0,1,0,0,0,0.0,0,0,0.0,0
a87d02adad2d566927136694dc0d7b202d72691d,True,8,0.1,17,27,1.5882,1.5882,12,1,54,3.38,2.0,1,8,0.1,17,27,1.5882,1.5882,12,1,54,3.38,2.0,1,1,2,2,0.970951,5,5,183.5,36
171fc91f061d4a980eedfa522e302b8598408cc5,False,9,0.06,30,49,1.6333,1.6333,15,1,98,3.38,3.0,1,9,0.06,30,49,1.6333,1.6333,15,1,98,3.38,3.0,1,1,1,1,0.0,2,2,4322.0,99
7639d38f14b1517c56856a2be4bd13f9d51ddf79,False,4,0.08,20,29,1.45,1.45,10,1,58,3.05,2.0,1,4,0.08,20,29,1.45,1.45,10,1,58,3.05,2.0,1,0,0,0,0.0,0,0,0.0,0
aa791e29114f200739f0ec654b753861549e529c,False,4,0.08,20,29,1.45,1.45,10,1,58,3.05,2.0,1,4,0.08,20,29,1.45,1.45,10,1,58,3.05,2.0,1,0,0,0,0.0,0,0,0.0,0
2dad02232af1456fb298f17cdbc3f8eea96f1a7c,False,4,0.08,20,29,1.45,1.45,10,1,58,3.05,2.0,1,4,0.08,20,29,1.45,1.45,10,1,58,3.05,2.0,1,0,0,0,0.0,0,0,0.0,0
7ca2f542708b664b5add8aec5b5118d324268f0f,False,4,0.08,20,29,1.45,1.45,10,1,58,3.05,2.0,1,4,0.08,20,29,1.45,1.45,10,1,58,3.05,2.0,1,0,0,0,0.0,0,0,0.0,0
1a9fd5cb9d13554577ff23aebf24b9bc07eb198d,False,4,0.08,20,29,1.45,1.45,10,1,58,3.05,2.0,1,4,0.08,20,29,1.45,1.45,10,1,58,3.05,2.0,1,0,0,0,0.0,0,0,0.0,0
851f6a39f10379bfdb27e18c87b322b942abe914,False,4,0.1,16,25,1.5625,1.5625,10,1,50,3.33,3.0,1,4,0.1,16,25,1.5625,1.5625,10,1,50,3.33,3.0,1,1,1,1,0.0,4,4,87.0,4
41e7219127d2895d2d223a75672cf312e476bfa5,False,2,0.13,10,12,1.2,1.2,7,1,24,2.67,2.0,1,2,0.13,10,12,1.2,1.2,7,1,24,2.67,2.0,1,1,1,1,0.0,1,0,112.0,29
3b4dd2a6768536be3a7db21353f43ba614c17377,False,10,0.13,13,20,1.5385,1.5385,10,1,40,3.64,3.0,1,10,0.13,13,20,1.5385,1.5385,10,1,40,3.64,3.0,1,1,1,1,0.0,1,0,369.0,41
e19db7b5ad6af770d803e7120e21fba4b436e8be,False,10,0.09,18,29,1.6111,1.6111,13,1,58,3.41,2.0,1,10,0.09,18,29,1.6111,1.6111,13,1,58,3.41,2.0,1,1,1,1,0.0,2,2,703.0,12
ac658e55ff75ed5689f87060087f2ed815c34fe0,False,8,0.07,21,31,1.4762,1.4762,12,1,62,3.1,2.0,1,8,0.07,21,31,1.4762,1.4762,12,1,62,3.1,2.0,1,1,1,1,0.0,1,1,776.0,18
b6856ebedcd3a1c3cfed5397f477f869688a715b,False,7,0.13,13,21,1.6154,1.6154,9,1,42,3.5,2.5,1,7,0.13,13,21,1.6154,1.6154,9,1,42,3.5,2.5,1,1,1,1,0.0,1,1,744.0,4
361d95265a78c9bcdfbb70c4c0e5b43ff2d8adc3,False,13,0.08,22,36,1.6364,1.6364,13,1,72,3.43,3.0,1,13,0.08,22,36,1.6364,1.6364,13,1,72,3.43,3.0,1,1,1,2,0.591673,7,7,245.0,28
30ac7688e398bbe5400a48ecf0726b679ffb845d,False,27,0.1,22,45,2.0455,2.0455,18,2,90,4.29,3.0,1,27,0.1,22,45,2.0455,2.0455,18,2,90,4.29,3.0,1,1,1,1,0.0,5,5,315.0,23
500710bd291e0b9f269ef20677a4a849fb76fc06,False,18,0.07,26,43,1.6538,1.6538,13,1,86,3.58,3.0,1,18,0.07,26,43,1.6538,1.6538,13,1,86,3.58,3.0,1,1,1,1,0.0,2,5,303.0,9
e0451e3e2af64cc975dd76389dc3ea4f8b9c2a62,False,11,0.08,20,32,1.6,1.6,14,1,64,3.37,3.0,1,11,0.08,20,32,1.6,1.6,14,1,64,3.37,3.0,1,1,1,1,0.0,1,1,2880.0,79
6896dbf16996402cc9820e345605716a3dc60482,False,7,0.16,11,18,1.6364,1.6364,8,1,36,3.6,3.0,1,7,0.16,11,18,1.6364,1.6364,8,1,36,3.6,3.0,1,1,1,1,0.0,20,23,251.0,10
96f2119e6c391617f0c7f27ce5af44604a7af937,False,9,0.07,23,36,1.5652,1.5652,16,1,72,3.27,2.5,1,9,0.07,23,36,1.5652,1.5652,16,1,72,3.27,2.5,1,1,1,1,0.0,4,4,185.0,4
eaea2bbb411c5d878e991d9082ca037628efce42,False,16,0.06,31,52,1.6774,1.6774,16,1,104,3.59,3.0,1,16,0.06,31,52,1.6774,1.6774,16,1,104,3.59,3.0,1,1,2,4,1.9183,6,6,1784.25,115
390a39bb5cf4eca849a75802f92a361a9bcac310,False,4,0.08,20,29,1.45,1.45,10,1,58,3.05,2.0,1,4,0.08,20,29,1.45,1.45,10,1,58,3.05,2.0,1,0,0,0,0.0,0,0,0.0,0
1f9e904f455679d1a297204a2ce44465e32751e2,False,8,0.08,21,35,1.6667,1.6667,10,1,70,3.5,3.0,1,8,0.08,21,35,1.6667,1.6667,10,1,70,3.5,3.0,1,0,0,0,0.0,0,0,0.0,0
40f11f8872c3e9f380f8278f984dfdabffe77539,True,5,0.07,24,36,1.5,1.5,11,1,72,3.13,3.0,1,4,0.06,24,34,1.4167,1.4167,11,1,68,3.09,3.0,1,1,1,1,0.0,8,7,841.0,57
7ff4a538a8682cdf02a4bcd6f15499c841001b73,False,4,0.14,12,19,1.5833,1.5833,9,1,38,3.45,3.0,1,4,0.14,12,19,1.5833,1.5833,9,1,38,3.45,3.0,1,0,0,0,0.0,0,0,0.0,0
b629fba0ad58aedc2bff1969c053488da79a7d61,False,2,0.12,13,19,1.4615,1.4615,9,1,38,3.17,2.0,1,2,0.14,11,15,1.3636,1.3636,7,1,30,3.0,2.0,1,1,1,9,3.07432,504,0,0.0,0
d531cf369d5d875bd61a31b0ba2519270da57c34,True,724,0.06,40,94,2.35,2.35,19,1,188,4.82,3.0,1,186,0.08,29,63,2.1724,2.1724,17,1,126,4.5,3.5,1,2,6,15,2.18422,618,9,685.133,196
aa5fa642b0e7ce2ea55e2298886f212f11a8894e,False,4,0.14,12,19,1.5833,1.5833,9,1,38,3.45,3.0,1,4,0.14,12,19,1.5833,1.5833,9,1,38,3.45,3.0,1,0,0,0,0.0,0,0,0.0,0
8efd1c820b9a782d8608d54d924658536178295c,False,4,0.14,12,19,1.5833,1.5833,9,1,38,3.45,3.0,1,4,0.14,12,19,1.5833,1.5833,9,1,38,3.45,3.0,1,0,0,0,0.0,0,0,0.0,0
1bfe6b426e46c2391b3e87b4643a004e7d557840,False,4,0.15,11,16,1.4545,1.4545,9,1,32,3.2,2.5,1,4,0.15,11,16,1.4545,1.4545,9,1,32,3.2,2.5,1,1,1,1,0.0,1,1,22.0,1
50a226563cd8d7c0a5e8448e87fede0eb72a8354,False,4,0.14,12,19,1.5833,1.5833,9,1,38,3.45,3.0,1,4,0.14,12,19,1.5833,1.5833,9,1,38,3.45,3.0,1,0,0,0,0.0,0,0,0.0,0
c21cbe61c6249bcfca098705df6f9b4baab9f296,False,4,0.08,19,29,1.5263,1.5263,11,1,58,3.22,2.0,1,4,0.09,18,28,1.5556,1.5556,12,1,56,3.29,2.0,1,1,2,2,0.918296,5,1,2005.0,62
5c8fd508112016c3821b71112270afe83e6949ac,False,8,0.08,21,35,1.6667,1.6667,10,1,70,3.5,3.0,1,8,0.08,21,35,1.6667,1.6667,10,1,70,3.5,3.0,1,1,1,1,0.0,4,4,210.0,10
8e5cca027fd911b3e7f64495c75986ccf997f6a0,False,4,0.14,12,19,1.5833,1.5833,9,1,38,3.45,3.0,1,4,0.14,12,19,1.5833,1.5833,9,1,38,3.45,3.0,1,1,1,3,1.58496,3,3,170.0,13
12f46fa7d87d9639781fd8aad62e11f6fed0a808,False,2,0.23,6,7,1.1667,1.1667,5,1,14,2.8,2.0,1,2,0.23,6,7,1.1667,1.1667,5,1,14,2.8,2.0,1,0,0,0,0.0,0,0,0.0,0
df42bcdbfebefc908dab7780e931d9ae9ead9d89,False,4,0.06,28,46,1.6429,1.6429,10,1,92,3.41,2.0,1,4,0.06,28,46,1.6429,1.6429,10,1,92,3.41,2.0,1,0,0,0,0.0,0,0,0.0,0
3301587dc5c7937141282f3799592d1e398495fb,False,2,0.23,6,7,1.1667,1.1667,5,1,14,2.8,2.0,1,2,0.23,6,7,1.1667,1.1667,5,1,14,2.8,2.0,1,1,1,1,0.0,0,2,559.0,63
c801c82e253dc4956069b6110f65b43f538dd5a1,False,4,0.06,28,46,1.6429,1.6429,10,1,92,3.41,2.0,1,4,0.06,28,46,1.6429,1.6429,10,1,92,3.41,2.0,1,1,1,2,1.0,1,3,481.0,23
914fad155d9fc76b42b3a0414dd14b5ebc36062f,False,8,0.1,17,28,1.6471,1.6471,12,1,56,3.5,3.0,1,8,0.1,17,27,1.5882,1.5882,12,1,54,3.38,2.5,1,1,1,1,0.0,1,1,262.0,10
a6a3e58c483700bd5f2bc7d117a621e0c4af60e3,False,8,0.09,22,40,1.8182,1.8182,11,1,80,3.81,3.0,1,9,0.09,22,41,1.8636,1.8636,11,1,82,3.9,3.0,2,1,1,2,0.903454,21,26,205.0,26
eb4910193accabdb2edf6a361d52050c851de96e,False,4,0.08,20,29,1.45,1.45,10,1,58,3.05,2.0,1,4,0.08,20,29,1.45,1.45,10,1,58,3.05,2.0,1,1,1,4,1.78217,179,100,300.0,2
f87e8f53920adfa80a3f4af9435370dc272c3783,False,2,0.11,13,17,1.3077,1.3077,8,1,34,3.09,2.0,1,2,0.1,15,21,1.4,1.4,8,1,42,3.0,2.0,1,3,3,6,0.603325,5,116,659.0,59
f6283b4719d740a91a84b354951c2dc169779d34,False,3,0.11,14,20,1.4286,1.4286,9,1,40,3.08,2.0,1,3,0.11,15,24,1.6,1.6,10,1,48,3.43,2.0,1,2,2,2,0.0536332,3,325,850.0,54
9828f9a9962c1bee5c343847030b9cfd87a40a5e,False,5,0.08,23,39,1.6957,1.6957,13,1,78,3.55,3.0,1,6,0.06,27,43,1.5926,1.5926,14,1,86,3.31,3.0,1,0,0,0,0.0,0,0,0.0,0
ad168ef4e3083aecdffaf920637fee8d57a09fb8,False,5,0.08,23,39,1.6957,1.6957,13,1,78,3.55,3.0,1,6,0.06,27,43,1.5926,1.5926,14,1,86,3.31,3.0,1,0,0,0,0.0,0,0,0.0,0
3c02b957402e5bde9d106db2e390f2d0a79be815,False,5,0.08,23,39,1.6957,1.6957,13,1,78,3.55,3.0,1,6,0.06,27,43,1.5926,1.5926,14,1,86,3.31,3.0,1,0,0,0,0.0,0,0,0.0,0
7abe7bbf61d90dc003647f2cc5019e4652182399,False,4,0.1,16,24,1.5,1.5,9,1,48,3.2,3.0,1,4,0.1,16,24,1.5,1.5,9,1,48,3.2,3.0,1,1,1,1,0.0,2,0,905.0,29
3e4d7bfcb7d9f6d88b6120f44bb6cb7fa93d7adf,False,4,0.08,18,26,1.4444,1.4444,10,1,52,3.25,2.5,1,4,0.1,14,19,1.3571,1.3571,9,1,38,3.17,3.0,1,1,2,2,0.845351,8,3,1124.5,29
8dee8221770893fbf0ec6c19ad385537984ba44f,False,5,0.08,23,39,1.6957,1.6957,13,1,78,3.55,3.0,1,6,0.06,27,43,1.5926,1.5926,14,1,86,3.31,3.0,1,0,0,0,0.0,0,0,0.0,0
68af6514987d9d7bfcd67caa9394edda6ab5ef2c,True,14,0.07,26,47,1.8077,1.8077,15,1,94,3.76,3.0,1,9,0.09,19,32,1.6842,1.6842,15,1,64,3.56,2.5,1,1,1,2,0.999937,107,107,399.5,9
bc8fd1228930d13ec47ac4464dd13f6fb0449dc4,False,3,0.09,16,21,1.3125,1.3125,10,1,42,3.0,2.0,1,3,0.07,20,28,1.4,1.4,11,1,56,2.95,2.0,1,1,1,1,0.0,1,4,507.0,6
2332f19bef025c22fab5a96a0cd2d52d22489aa2,True,77,0.07,32,66,2.0625,2.0625,19,1,132,4.26,3.0,1,77,0.07,31,63,2.0323,2.0323,19,1,126,4.2,3.0,1,1,1,2,0.650022,24,18,396.5,9
3f78e460ba980d38149ee50ff5dfd75741aad9f2,False,7,0.12,13,19,1.4615,1.4615,10,1,38,3.45,3.0,1,7,0.12,13,19,1.4615,1.4615,10,1,38,3.45,3.0,1,1,1,1,0.0,4,4,369.0,41
8c7288c06b3cb2ec6353b006ae9b2a75da6b7635,False,4,0.08,24,42,1.75,1.75,13,1,84,3.65,3.0,1,4,0.08,23,39,1.6957,1.6957,12,1,78,3.55,3.0,1,1,1,1,0.0,11,5,248.0,14
